##A total of 52 records were returned. 
Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS
BXD21	12.821	BXD21	14.2337	BXD21	12.7364	BXD21	12.1777	BXD21	10.9541	BXD21	12.3901	BXD21	11.9122	BXD21	11.9721	BXD21	11.9197	BXD21	12.92	BXD21	11.8138	BXD21	9.80265	BXD21	13.1927	BXD21	12.6126	BXD21	12.5975	BXD21	12.1317	BXD21	8.18913	BXD21	6.90404	BXD21	7.42433	BXD21	10.141	BXD21	8.43827	BXD21	7.34059	BXD21	8.14422	BXD21	7.45006	BXD21	9.30613	BXD21	6.72332	BXD21	6.3219	BXD21	5.00166	BXD21	8.26148	BXD21	6.61752	BXD21	8.70802	BXD21	8.20656	BXD21	8.28857	BXD21	8.56283	BXD21	10.6752	BXD21	11.1159	BXD21	12.5712	BXD21	13.2985	BXD21	12.4262	BXD21	8.22466	BXD21	9.55106	BXD21	7.23092	BXD21	10.3075	BXD21	9.42652	BXD21	12.7101	BXD21	11.1842	BXD21	9.58838	BXD21	11.0249	BXD21	7.58375	BXD21	6.30034	BXD21	7.08678
BXD22	12.87	BXD22	14.2395	BXD22	12.5908	BXD22	10.9877	BXD22	11.5569	BXD22	11.6492	BXD22	11.7561	BXD22	12.2218	BXD22	11.6518	BXD22	12.7529	BXD22	11.6913	BXD22	9.23081	BXD22	13.6618	BXD22	12.7559	BXD22	12.6373	BXD22	12.2491	BXD22	8.05159	BXD22	7.78469	BXD22	7.73429	BXD22	9.54875	BXD22	8.28564	BXD22	8.96865	BXD22	8.94425	BXD22	7.85705	BXD22	9.51646	BXD22	7.96541	BXD22	8.82908	BXD22	5.54948	BXD22	9.47018	BXD22	6.54557	BXD22	9.36279	BXD22	7.90168	BXD22	8.29173	BXD22	9.25282	BXD22	10.4775	BXD22	10.9961	BXD22	13.0068	BXD22	13.21	BXD22	12.9351	BXD22	10.1527	BXD22	9.71752	BXD22	8.25699	BXD22	11.3235	BXD22	9.80262	BXD22	12.7337	BXD22	11.5119	BXD22	8.27253	BXD22	10.5295	BXD22	8.30475	BXD22	5.99414	BXD22	7.467
BXD23	13.01	BXD23	14.4753	BXD23	12.7256	BXD23	11.4677	BXD23	11.7666	BXD23	11.9578	BXD23	11.7196	BXD23	11.9697	BXD23	11.5048	BXD23	13.0248	BXD23	11.9608	BXD23	9.95353	BXD23	13.7282	BXD23	12.8836	BXD23	12.943	BXD23	12.5842	BXD23	7.18509	BXD23	7.60858	BXD23	6.17729	BXD23	9.68942	BXD23	8.72602	BXD23	8.43996	BXD23	8.55731	BXD23	7.86347	BXD23	9.42706	BXD23	7.20843	BXD23	8.58496	BXD23	4.4106	BXD23	8.59647	BXD23	7.95322	BXD23	8.75617	BXD23	8.82707	BXD23	8.14769	BXD23	9.63847	BXD23	10.4724	BXD23	11.1156	BXD23	12.7321	BXD23	13.3031	BXD23	12.6353	BXD23	8.81376	BXD23	9.98312	BXD23	7.62913	BXD23	10.5876	BXD23	9.25761	BXD23	12.6788	BXD23	11.1501	BXD23	9.37159	BXD23	10.5876	BXD23	8.05552	BXD23	4.89835	BXD23	6.9303
BXD24	12.886	BXD24	14.347	BXD24	12.9586	BXD24	11.1012	BXD24	11.4964	BXD24	11.7374	BXD24	11.5565	BXD24	11.8963	BXD24	11.6334	BXD24	12.7151	BXD24	11.7977	BXD24	9.678	BXD24	13.4666	BXD24	12.8029	BXD24	13.0274	BXD24	12.3382	BXD24	8.01961	BXD24	8.55857	BXD24	6.68733	BXD24	9.76683	BXD24	6.95262	BXD24	9.13618	BXD24	8.28373	BXD24	7.84648	BXD24	8.77999	BXD24	7.65395	BXD24	6.40708	BXD24	5.39547	BXD24	9.31584	BXD24	8.03024	BXD24	8.68684	BXD24	8.28291	BXD24	8.40657	BXD24	9.49096	BXD24	10.5377	BXD24	11.1447	BXD24	12.9059	BXD24	13.3489	BXD24	13.212	BXD24	10.2402	BXD24	10.1593	BXD24	8.47379	BXD24	11.2872	BXD24	10.1745	BXD24	13.028	BXD24	11.646	BXD24	8.61515	BXD24	10.3757	BXD24	7.75133	BXD24	6.7301	BXD24	6.78106
BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None	BXD24a	None
BXD25	None	BXD25	14.537	BXD25	12.9234	BXD25	10.7373	BXD25	11.9362	BXD25	11.7866	BXD25	11.92	BXD25	12.5964	BXD25	11.6965	BXD25	12.7425	BXD25	11.968	BXD25	9.74987	BXD25	13.5646	BXD25	12.9725	BXD25	12.7487	BXD25	12.3715	BXD25	7.93772	BXD25	8.64543	BXD25	7.47475	BXD25	9.65761	BXD25	8.74821	BXD25	8.53395	BXD25	8.79399	BXD25	8.38069	BXD25	9.35962	BXD25	8.13745	BXD25	8.84914	BXD25	4.96869	BXD25	9.52793	BXD25	7.40183	BXD25	9.3936	BXD25	9.12291	BXD25	9.41672	BXD25	10.2527	BXD25	10.8013	BXD25	11.2301	BXD25	13.1159	BXD25	13.088	BXD25	12.5116	BXD25	10.0299	BXD25	9.74754	BXD25	8.02507	BXD25	10.724	BXD25	9.8005	BXD25	12.391	BXD25	11.7596	BXD25	10.0798	BXD25	10.6659	BXD25	7.94907	BXD25	6.41822	BXD25	6.76334
BXD27	12.732	BXD27	14.3922	BXD27	12.7059	BXD27	10.9149	BXD27	11.5378	BXD27	11.758	BXD27	11.7348	BXD27	12.3283	BXD27	11.6325	BXD27	12.5675	BXD27	11.4671	BXD27	9.70271	BXD27	13.5662	BXD27	12.8091	BXD27	12.5936	BXD27	12.3118	BXD27	8.44792	BXD27	8.60423	BXD27	7.94168	BXD27	10.0782	BXD27	8.51214	BXD27	9.10013	BXD27	9.11868	BXD27	7.71035	BXD27	9.60686	BXD27	8.7978	BXD27	8.03862	BXD27	6.2242	BXD27	8.97073	BXD27	7.16019	BXD27	8.85404	BXD27	8.39662	BXD27	9.26954	BXD27	9.79468	BXD27	10.2629	BXD27	11.1089	BXD27	12.8013	BXD27	13.0038	BXD27	12.5346	BXD27	10.6825	BXD27	9.31953	BXD27	8.33807	BXD27	10.9373	BXD27	10.0107	BXD27	12.5007	BXD27	11.345	BXD27	8.81475	BXD27	10.1738	BXD27	8.78439	BXD27	5.98173	BXD27	7.97437
BXD28	12.972	BXD28	14.3013	BXD28	12.7676	BXD28	10.6243	BXD28	11.629	BXD28	11.6183	BXD28	11.6209	BXD28	12.0437	BXD28	11.2931	BXD28	12.1197	BXD28	12.1609	BXD28	9.89687	BXD28	13.5426	BXD28	12.6465	BXD28	13.0248	BXD28	12.3156	BXD28	8.17797	BXD28	8.70767	BXD28	7.46696	BXD28	9.56727	BXD28	8.06179	BXD28	8.79417	BXD28	8.37536	BXD28	7.6014	BXD28	9.37935	BXD28	8.45232	BXD28	9.02842	BXD28	6.6374	BXD28	9.58275	BXD28	8.23488	BXD28	8.50053	BXD28	8.03479	BXD28	9.1065	BXD28	10.3655	BXD28	10.9428	BXD28	11.0215	BXD28	13.1108	BXD28	13.0697	BXD28	12.8642	BXD28	10.4746	BXD28	9.95298	BXD28	8.4036	BXD28	10.7024	BXD28	10.0618	BXD28	12.6846	BXD28	11.2176	BXD28	7.5176	BXD28	10.4063	BXD28	8.39844	BXD28	6.46414	BXD28	6.4211
BXD29	12.805	BXD29	14.1353	BXD29	12.275	BXD29	10.6467	BXD29	11.7323	BXD29	11.438	BXD29	11.3246	BXD29	12.2588	BXD29	11.7733	BXD29	12.7717	BXD29	11.782	BXD29	9.44902	BXD29	13.5102	BXD29	12.9363	BXD29	12.6319	BXD29	12.3497	BXD29	7.94973	BXD29	8.65937	BXD29	7.64079	BXD29	9.89255	BXD29	8.3131	BXD29	9.10592	BXD29	9.13992	BXD29	7.04001	BXD29	9.15132	BXD29	8.33776	BXD29	7.59418	BXD29	5.71887	BXD29	9.4248	BXD29	7.94275	BXD29	9.59494	BXD29	8.7525	BXD29	9.0291	BXD29	10.0083	BXD29	10.5915	BXD29	11.0645	BXD29	12.7614	BXD29	12.9459	BXD29	12.516	BXD29	10.3661	BXD29	10.0558	BXD29	8.13602	BXD29	10.8597	BXD29	9.79277	BXD29	12.3546	BXD29	11.0978	BXD29	5.69871	BXD29	10.4184	BXD29	8.16459	BXD29	6.54764	BXD29	7.38473
BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None	BXD30	None
BXD31	12.854	BXD31	14.3999	BXD31	12.2399	BXD31	11.8683	BXD31	10.6538	BXD31	12.3863	BXD31	11.9722	BXD31	12.5007	BXD31	11.21	BXD31	13.0144	BXD31	11.8016	BXD31	9.91155	BXD31	13.4967	BXD31	12.8386	BXD31	12.6282	BXD31	12.0812	BXD31	7.78257	BXD31	8.15426	BXD31	7.60789	BXD31	10.0441	BXD31	8.44848	BXD31	8.86534	BXD31	8.72882	BXD31	7.37808	BXD31	9.24478	BXD31	6.94628	BXD31	7.03259	BXD31	5.95183	BXD31	9.63533	BXD31	6.88103	BXD31	9.01658	BXD31	8.64891	BXD31	8.69057	BXD31	9.1766	BXD31	11.0141	BXD31	11.8743	BXD31	12.5555	BXD31	13.0436	BXD31	12.5815	BXD31	8.54982	BXD31	9.51174	BXD31	8.26956	BXD31	10.6879	BXD31	9.1175	BXD31	12.381	BXD31	10.8899	BXD31	9.54138	BXD31	10.2126	BXD31	7.91039	BXD31	6.28693	BXD31	7.43351
BXD32	12.842	BXD32	14.0237	BXD32	12.6136	BXD32	10.9492	BXD32	11.4506	BXD32	11.5897	BXD32	11.653	BXD32	12.0803	BXD32	11.2761	BXD32	12.5975	BXD32	11.7225	BXD32	9.52991	BXD32	13.3302	BXD32	12.695	BXD32	12.7638	BXD32	12.3338	BXD32	8.36317	BXD32	8.62587	BXD32	7.79549	BXD32	9.90743	BXD32	7.73898	BXD32	8.74522	BXD32	8.62949	BXD32	6.91234	BXD32	8.92916	BXD32	8.68064	BXD32	7.45196	BXD32	4.85189	BXD32	9.22269	BXD32	7.96607	BXD32	8.81309	BXD32	8.17108	BXD32	9.24863	BXD32	9.658	BXD32	10.7401	BXD32	10.8381	BXD32	12.9408	BXD32	13.0712	BXD32	12.8592	BXD32	10.2795	BXD32	9.8738	BXD32	7.91149	BXD32	10.7755	BXD32	9.97094	BXD32	12.6742	BXD32	11.5594	BXD32	8.24223	BXD32	10.4014	BXD32	8.05334	BXD32	6.80197	BXD32	7.08174
BXD33	12.809	BXD33	14.2976	BXD33	12.826	BXD33	11.3177	BXD33	11.7423	BXD33	12.1064	BXD33	11.741	BXD33	12.1771	BXD33	11.6371	BXD33	12.7426	BXD33	11.9342	BXD33	9.9395	BXD33	13.4189	BXD33	12.7909	BXD33	12.8768	BXD33	12.3789	BXD33	7.80015	BXD33	7.38041	BXD33	7.89387	BXD33	9.91691	BXD33	8.62558	BXD33	8.6079	BXD33	8.96746	BXD33	8.24679	BXD33	9.10052	BXD33	8.2463	BXD33	7.93191	BXD33	5.03583	BXD33	9.32572	BXD33	7.98269	BXD33	9.23823	BXD33	8.38185	BXD33	8.55753	BXD33	8.94105	BXD33	10.8668	BXD33	11.0317	BXD33	12.7199	BXD33	13.3823	BXD33	12.9532	BXD33	9.85318	BXD33	10.0298	BXD33	8.01333	BXD33	10.985	BXD33	9.87922	BXD33	12.95	BXD33	11.2405	BXD33	8.26456	BXD33	10.5675	BXD33	8.03154	BXD33	6.18817	BXD33	6.83482
BXD34	12.591	BXD34	14.3105	BXD34	12.5674	BXD34	10.7309	BXD34	11.557	BXD34	11.496	BXD34	11.4123	BXD34	12.4844	BXD34	11.669	BXD34	12.7367	BXD34	11.8338	BXD34	9.58256	BXD34	13.5113	BXD34	12.8895	BXD34	12.7052	BXD34	12.3717	BXD34	7.65393	BXD34	8.97484	BXD34	8.34981	BXD34	10.0561	BXD34	8.0469	BXD34	8.95985	BXD34	8.80858	BXD34	8.15528	BXD34	8.80771	BXD34	8.33164	BXD34	8.58855	BXD34	5.44949	BXD34	9.54331	BXD34	8.28118	BXD34	9.6403	BXD34	8.72104	BXD34	9.23267	BXD34	9.61723	BXD34	10.7619	BXD34	11.1433	BXD34	12.635	BXD34	12.8123	BXD34	12.4517	BXD34	10.2257	BXD34	9.74205	BXD34	7.98201	BXD34	10.8905	BXD34	9.97121	BXD34	12.3024	BXD34	11.3131	BXD34	7.87047	BXD34	10.188	BXD34	8.17126	BXD34	5.83417	BXD34	7.08559
BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None	BXD35	None
BXD36	None	BXD36	14.0608	BXD36	12.4443	BXD36	10.9549	BXD36	11.1443	BXD36	11.7656	BXD36	11.7289	BXD36	12.2269	BXD36	11.3665	BXD36	12.8601	BXD36	11.5707	BXD36	9.16847	BXD36	13.6073	BXD36	12.8583	BXD36	12.5354	BXD36	12.2118	BXD36	7.86321	BXD36	8.44509	BXD36	7.52475	BXD36	9.42562	BXD36	8.67067	BXD36	8.98739	BXD36	8.69702	BXD36	7.64639	BXD36	8.85515	BXD36	8.05868	BXD36	8.51454	BXD36	5.64706	BXD36	9.29238	BXD36	7.09655	BXD36	9.19178	BXD36	8.73049	BXD36	8.11599	BXD36	9.58756	BXD36	10.8129	BXD36	11.1982	BXD36	12.6398	BXD36	12.9489	BXD36	12.5759	BXD36	9.95318	BXD36	9.38071	BXD36	7.85772	BXD36	10.183	BXD36	9.9169	BXD36	12.4856	BXD36	10.9514	BXD36	8.68991	BXD36	10.6873	BXD36	8.15362	BXD36	5.47887	BXD36	7.17235
BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None	BXD37	None
BXD38	12.91	BXD38	14.5783	BXD38	12.7139	BXD38	11.6586	BXD38	11.4416	BXD38	12.3167	BXD38	11.7874	BXD38	12.21	BXD38	11.4893	BXD38	12.8429	BXD38	11.7942	BXD38	9.19916	BXD38	13.5124	BXD38	12.5274	BXD38	12.5283	BXD38	12.0457	BXD38	8.27687	BXD38	8.40537	BXD38	7.96611	BXD38	9.69708	BXD38	8.52665	BXD38	9.35051	BXD38	8.08506	BXD38	7.56147	BXD38	9.24967	BXD38	7.35129	BXD38	7.56408	BXD38	4.65709	BXD38	9.14571	BXD38	7.22933	BXD38	7.86326	BXD38	8.71582	BXD38	8.01136	BXD38	8.98567	BXD38	11.092	BXD38	10.9302	BXD38	12.7736	BXD38	13.0936	BXD38	12.4714	BXD38	8.4424	BXD38	10.2237	BXD38	8.17475	BXD38	10.8072	BXD38	9.81656	BXD38	12.5772	BXD38	10.3535	BXD38	8.75226	BXD38	10.8352	BXD38	7.79912	BXD38	6.19507	BXD38	6.34762
BXD39	12.941	BXD39	13.8693	BXD39	12.524	BXD39	10.8612	BXD39	11.1391	BXD39	11.644	BXD39	11.5589	BXD39	12.0725	BXD39	11.7323	BXD39	12.4411	BXD39	11.7075	BXD39	9.37624	BXD39	13.4664	BXD39	12.7071	BXD39	12.7912	BXD39	12.2368	BXD39	7.46035	BXD39	8.84543	BXD39	7.72925	BXD39	10.0727	BXD39	8.25892	BXD39	8.69152	BXD39	8.89167	BXD39	7.885	BXD39	9.1291	BXD39	7.88355	BXD39	7.07781	BXD39	5.19257	BXD39	8.83589	BXD39	7.4804	BXD39	8.99702	BXD39	8.55864	BXD39	8.07035	BXD39	9.42269	BXD39	10.5178	BXD39	11.339	BXD39	12.7356	BXD39	13.2308	BXD39	13.0151	BXD39	10.2214	BXD39	9.60332	BXD39	7.93867	BXD39	11.0595	BXD39	9.77669	BXD39	12.9451	BXD39	11.6476	BXD39	8.97947	BXD39	10.4717	BXD39	8.19115	BXD39	6.30023	BXD39	7.20636
BXD40	12.747	BXD40	14.3505	BXD40	12.7001	BXD40	11.3521	BXD40	11.8261	BXD40	11.6678	BXD40	11.8312	BXD40	12.4294	BXD40	11.8299	BXD40	12.6398	BXD40	11.5783	BXD40	9.65795	BXD40	13.404	BXD40	12.7106	BXD40	12.5134	BXD40	12.0942	BXD40	8.16165	BXD40	8.52981	BXD40	6.82966	BXD40	10.3693	BXD40	8.32634	BXD40	9.14828	BXD40	8.88814	BXD40	7.50084	BXD40	9.08455	BXD40	8.47973	BXD40	8.56236	BXD40	4.38518	BXD40	9.29208	BXD40	7.18977	BXD40	9.20647	BXD40	8.37021	BXD40	9.00682	BXD40	9.13196	BXD40	10.8342	BXD40	10.8607	BXD40	12.7824	BXD40	12.8072	BXD40	12.7317	BXD40	9.93058	BXD40	9.4693	BXD40	7.80928	BXD40	11.1841	BXD40	9.99322	BXD40	12.4445	BXD40	11.1064	BXD40	8.31154	BXD40	10.758	BXD40	8.05484	BXD40	5.73089	BXD40	6.737
BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None	BXD41	None
BXD42	12.986	BXD42	14.4587	BXD42	13.0096	BXD42	11.771	BXD42	11.8293	BXD42	12.14	BXD42	12.0576	BXD42	12.2864	BXD42	11.4463	BXD42	12.8907	BXD42	11.8656	BXD42	9.39899	BXD42	13.5614	BXD42	12.7661	BXD42	12.9432	BXD42	12.3407	BXD42	7.62773	BXD42	7.84583	BXD42	7.3332	BXD42	9.49945	BXD42	8.28408	BXD42	8.98605	BXD42	7.9807	BXD42	7.14457	BXD42	9.37892	BXD42	5.98504	BXD42	7.40229	BXD42	4.54143	BXD42	9.18417	BXD42	7.55348	BXD42	9.31031	BXD42	7.95833	BXD42	8.01322	BXD42	8.39243	BXD42	10.897	BXD42	10.983	BXD42	12.7136	BXD42	13.6413	BXD42	12.8817	BXD42	8.25408	BXD42	9.96205	BXD42	8.09688	BXD42	10.6086	BXD42	9.85454	BXD42	12.909	BXD42	11.0343	BXD42	9.23594	BXD42	10.9892	BXD42	6.49201	BXD42	5.25967	BXD42	7.43279
BXD43	12.998	BXD43	14.1001	BXD43	13.654	BXD43	11.6201	BXD43	12.7508	BXD43	12.8545	BXD43	12.6103	BXD43	12.756	BXD43	12.278	BXD43	13.1025	BXD43	11.882	BXD43	9.96025	BXD43	13.2425	BXD43	12.7742	BXD43	12.8481	BXD43	11.9862	BXD43	8.22757	BXD43	8.38171	BXD43	7.87123	BXD43	10.561	BXD43	8.27201	BXD43	9.17651	BXD43	8.63545	BXD43	7.29522	BXD43	8.91266	BXD43	7.32655	BXD43	5.66892	BXD43	5.30131	BXD43	8.65636	BXD43	7.59547	BXD43	8.77101	BXD43	8.26468	BXD43	8.31176	BXD43	9.41009	BXD43	10.9379	BXD43	11.1408	BXD43	12.2996	BXD43	13.3569	BXD43	13.2133	BXD43	9.95961	BXD43	9.95432	BXD43	8.43547	BXD43	11.0565	BXD43	9.7739	BXD43	13.0091	BXD43	12.0577	BXD43	8.92707	BXD43	10.7025	BXD43	7.88353	BXD43	7.00331	BXD43	5.89391
BXD44	12.924	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None	BXD44	None
BXD45	12.97	BXD45	14.2443	BXD45	12.0673	BXD45	10.7104	BXD45	11.3423	BXD45	11.4766	BXD45	11.7007	BXD45	12.2841	BXD45	11.31	BXD45	12.7962	BXD45	11.7535	BXD45	10.0019	BXD45	13.5863	BXD45	13.1149	BXD45	12.7212	BXD45	12.3458	BXD45	7.94479	BXD45	8.64768	BXD45	7.90936	BXD45	9.7944	BXD45	8.23531	BXD45	8.93678	BXD45	8.87558	BXD45	7.74486	BXD45	9.14835	BXD45	8.89357	BXD45	8.29242	BXD45	5.10698	BXD45	9.01916	BXD45	7.45499	BXD45	9.18904	BXD45	8.38233	BXD45	8.71599	BXD45	9.8465	BXD45	10.3949	BXD45	10.8394	BXD45	12.6988	BXD45	12.8782	BXD45	12.4024	BXD45	10.2728	BXD45	9.86468	BXD45	8.49891	BXD45	11.0915	BXD45	10.0144	BXD45	12.2162	BXD45	11.208	BXD45	9.13785	BXD45	9.94954	BXD45	7.66073	BXD45	5.09939	BXD45	6.59856
BXD48	13.092	BXD48	14.4199	BXD48	12.8747	BXD48	11.3291	BXD48	11.572	BXD48	11.6806	BXD48	11.4926	BXD48	11.8561	BXD48	11.6182	BXD48	12.7363	BXD48	12.0029	BXD48	9.50311	BXD48	13.626	BXD48	12.8813	BXD48	13.2306	BXD48	12.2993	BXD48	8.5337	BXD48	8.3179	BXD48	8.2523	BXD48	9.93182	BXD48	8.15565	BXD48	8.87315	BXD48	8.34359	BXD48	7.2021	BXD48	9.10059	BXD48	8.81971	BXD48	8.75803	BXD48	5.81116	BXD48	9.53588	BXD48	7.45231	BXD48	9.26906	BXD48	8.23346	BXD48	8.30495	BXD48	9.8975	BXD48	10.6399	BXD48	10.9523	BXD48	13.1906	BXD48	13.5151	BXD48	13.2936	BXD48	10.5865	BXD48	9.6535	BXD48	8.45405	BXD48	10.6414	BXD48	10.1987	BXD48	12.7967	BXD48	11.7767	BXD48	8.10699	BXD48	10.6977	BXD48	8.13897	BXD48	6.38318	BXD48	7.41704
BXD48a	12.932	BXD48a	14.0372	BXD48a	12.5059	BXD48a	10.7935	BXD48a	11.5848	BXD48a	11.6387	BXD48a	11.4311	BXD48a	12.0838	BXD48a	11.3609	BXD48a	12.7037	BXD48a	11.8827	BXD48a	9.72934	BXD48a	13.5845	BXD48a	12.9087	BXD48a	12.8457	BXD48a	12.391	BXD48a	7.50638	BXD48a	8.85829	BXD48a	6.79646	BXD48a	10.3229	BXD48a	8.02741	BXD48a	9.43593	BXD48a	8.79802	BXD48a	8.57915	BXD48a	9.42149	BXD48a	8.69496	BXD48a	8.88457	BXD48a	5.38549	BXD48a	9.8743	BXD48a	7.40041	BXD48a	8.70803	BXD48a	8.12934	BXD48a	9.15058	BXD48a	9.90546	BXD48a	10.6809	BXD48a	10.6354	BXD48a	12.9947	BXD48a	13.2881	BXD48a	12.9381	BXD48a	10.5201	BXD48a	9.76813	BXD48a	8.25912	BXD48a	10.9471	BXD48a	10.1499	BXD48a	12.5414	BXD48a	11.7389	BXD48a	8.6862	BXD48a	10.3509	BXD48a	7.7868	BXD48a	6.13101	BXD48a	6.13615
